,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49,solution_50,solution_51,solution_52,solution_53,solution_54,solution_55,solution_56,solution_57,solution_58,solution_59,solution_60,solution_61,solution_62,solution_63,objective,measures_0,measures_1,measures_2,measures_3,measures_4,measures_5,measures_6,measures_7,threshold,index
0,-5.129825448309436,-9.942617639017746,1.6114446797661173,-16.37381454501944,2.0406237509692335,4.823008731542771,2.324888088794057,3.93156395437282,-1.0416276643879148,-2.1145305006912123,-2.135381070778364,-0.7927898974354481,-8.183477351220871,0.0790505326450284,7.701283264607655,-0.681593547426798,2.152066377911404,-0.5634743495485415,4.779125168982843,-0.2162901833292697,5.083533311825254,-12.812691113292752,5.598521814701134,4.858759847351139,-11.831572365376926,-0.6298070544146588,2.455515306312866,-1.1572414171756435,-8.05509628505665,11.025543022864486,0.9888391259373751,-2.2734108791030607,-5.19601525163048,-6.010860342067652,-8.785659524656968,-4.744408632675798,-5.366351388635705,3.188721645149886,0.9125469199078698,-5.625433726992741,-7.1925955066482015,1.8114114140958348,-0.20766513786787832,16.499909082665067,2.8424285277078383,-3.2231914164990356,0.6175067200924664,-5.364845463596211,-12.986732912601878,-5.723722148528999,4.2230691320808535,8.752807752435366,11.077481512647992,-4.261921582717018,-2.56809672865356,-8.130197940684855,-1.0812895091267907,12.888354518826134,-3.068234041780432,3.0720343364065785,15.705459586851983,-1.6370845036079558,-5.279214496870478,2.0507579295890546,193.4469420088564,-0.20141537487506866,-0.09519264847040176,0.2010519653558731,-0.25502249598503113,-0.018025465309619904,-0.2618218660354614,0.1762535572052002,0.13276307284832,192.30802608683913,1391
1,-2.3999412372957383,-13.271401016246653,1.2751379330744923,-19.898536666132035,4.119794377466573,-7.380020927592057,-9.553241640079927,14.627096558869287,0.46993405600619076,-9.885927376192114,-2.8324833333454777,-7.147362928458182,-10.709888203208632,-5.174653323972062,5.250765588864538,-7.2881559465159444,-1.2678118764761,-9.89748337804922,4.620181941547552,5.527096516131211,-22.26467888407872,-5.975696767639228,2.2826852762862275,-3.6272544974006102,-10.560170610798718,-0.6939191722455841,1.5902334271947742,-0.05535016534735199,0.11851054415644272,-0.014914436010651566,-8.773567505872204,-0.47760388632370154,-3.72598266116243,1.550608590484032,5.165509707636038,2.602442363444382,-1.0278464699398393,-8.29970739451817,-14.424576788336509,-0.40241819669343326,10.80661016157268,-8.536486000384274,-3.2592889226451773,-0.35465786013373,13.208410243391901,-9.093919064012493,-2.7652196189647285,6.813525785253333,-6.539916134005641,-9.205044446647005,-4.820559369397363,10.223967249292894,-3.5350609158896047,-17.001907786896894,-11.1378378539438,0.8373246304670683,13.339689293407005,-6.528206746469888,-12.54574606781701,0.5878663639208946,5.595323539137424,-4.316341276042133,0.9223391130159264,-6.245972004661336,219.07366957236843,-0.21378716826438904,-0.011968877166509628,0.004145635757595301,-0.212935209274292,0.0960438996553421,-0.11610037088394165,0.058646611869335175,0.2493734359741211,218.96359605294435,8745
2,-3.2547251977317937,-13.977903370169747,-0.08723746116898817,-20.549389053644703,7.07298826023333,-8.621352348222901,-11.120020181385842,15.46918831362409,1.9985802191321733,-10.814594289253758,-4.305288834859277,-7.16668798321513,-11.755593660472929,-4.108628878447046,4.024247290967,-6.838356048312779,-1.1994861611122662,-9.453611686623749,6.502541875822169,5.795453710733135,-22.27174661189631,-6.238689662047427,2.86740426074432,-4.723631251606832,-8.269151335625502,-0.8203754714316686,-0.13809247199374924,-1.2957831185484336,0.24815772683746984,-0.24123450794055307,-9.0365539745598,-0.6505185290248736,-2.8007245394538574,2.379033787354449,3.3697087138902737,-0.020107516927565294,0.2821440282498867,-9.054815873868103,-12.3839937741366,1.1494319495319407,9.2070047811502,-6.270104271731885,-2.3683145690412584,-1.0605383886754147,12.08761003973875,-8.952535696155113,-2.8406824242226625,6.123508530219229,-7.564108825573807,-9.537811467284456,-4.356188634451203,11.457030430509551,-3.7969498113664666,-17.31342097266611,-11.788781432391948,2.3776834448064204,14.092572631792772,-6.515130942769583,-14.250909543689874,-0.40437095181003435,8.782087040875632,-6.3514581747195304,0.2149288106300119,-4.69714365471643,209.34539082202576,-0.23481148481369019,0.08501707017421722,-0.03755711764097214,-0.2532683312892914,0.03802170231938362,-0.036447420716285706,0.15894170105457306,0.3131263554096222,203.43119620087668,23501
3,-9.607717157895584,29.623449513013256,-13.294130482296538,11.889201456116464,-6.646749614623134,-10.229897656896906,2.691180388317589,1.3877951145992593,-12.357992027747828,7.942021281684052,0.10098296970265386,-2.408792765571187,8.498083004938923,-0.4994187394959331,3.6190706847346874,4.61843523742401,-1.2900495383325437,-4.097006792893544,-5.84517166967748,-8.803280604092217,13.182049504547573,12.919616700763108,11.998075557244645,16.68057717808797,5.458666442454124,-6.508437509427381,-4.913285959145272,9.954208412950695,18.033360084959067,-21.027915065197647,-1.92579575173024,-10.794647411064847,12.447226186160595,0.826653222882478,7.740681118294218,-1.4987047089795202,-11.96245216826,-13.722835109107228,9.171400621736277,-0.058535072822562983,2.1936455694851484,-1.4952065867893027,-12.666050140280838,-4.3049961901269755,9.050327506460043,-0.9609027441130357,-17.787351693983332,-1.1319565829392726,-11.098550840047702,9.01188398471061,4.5163627409793925,11.68450477305757,-8.299203075023819,3.451660195160061,7.899823100549389,-8.283019931913682,-11.723052845040884,0.6750679098428837,2.4032103316553743,2.2340780805020795,-9.616834324949211,14.909565679980583,7.867469040846164,-16.89416609957163,-177.4757709882729,-0.2558063566684723,0.007695821113884449,0.02703750506043434,-0.23220738768577576,0.04001197963953018,0.12369555234909058,0.02311783656477928,0.06048744171857834,-179.7803074007674,11467
4,-0.9063611432155283,-14.030288106601915,-0.8120535839828523,-21.801015341003342,5.145558755792122,-8.50958353091271,-9.853857624665611,15.27634344217127,1.4083536600089999,-8.156402440055514,-2.5141902784384795,-6.205452051955031,-10.736287030738398,-5.532296167058718,4.787420713913308,-8.019992994993848,-0.9706140700464201,-8.09348230647271,5.968697409724534,4.762660617847361,-24.21526318624295,-7.691421358720324,2.666550459645154,-5.055439592882655,-9.917674267732782,-1.3925184281566971,0.5584324333688822,-0.8316369439312674,-0.39013675267143794,0.3044363873842316,-9.164292767034231,-0.9441490806515531,-5.409897866161929,2.800414597917167,5.404803975051341,2.290202243280054,2.165027401085065,-6.751494739123063,-13.482268366689079,1.8889910141607797,11.34619001660378,-8.179190191124047,-4.050861328946265,-0.5032992885715228,12.299833809169765,-9.820934361734844,-2.899104552755328,5.458907690320338,-7.992688419124879,-10.293822872027567,-3.2911551056498136,10.683416402142575,-3.613499734683862,-15.975226778137996,-10.486672997713164,2.1184267419970597,13.889349821024267,-6.165146680931535,-12.86086733558743,-0.9368457865489472,7.713949129302899,-6.283876278602261,0.3915693914690921,-4.613762693368279,223.03030569704904,-0.15043382346630096,-0.19329161942005157,0.1325710564851761,-0.33402010798454285,0.1277054399251938,-0.31787943840026855,0.00272791157476604,0.3109544515609741,220.5944049023296,10650
5,-2.592123618230932,-12.645116905365022,5.840728209501645,-19.99441382250241,4.148488314942364,-2.9511302332245446,-4.6861318320719345,12.194834282866323,3.330527671795074,-9.102242348139741,-1.0938336767182133,-3.0170858481790708,-8.248309130112176,-5.3047183043065305,1.6778114242855389,-2.017810526173232,-2.299878448665132,-11.33590749596857,5.31108422139953,3.9622996527233214,-18.370357990692504,-4.7629555494486695,1.8200695732215741,-8.173772002901254,-5.709548524904556,4.146231127408386,2.324993133651703,-2.765823293005087,-1.2099076544921035,4.054307347924585,-12.82632092031599,0.8163760638744131,-5.643504804780723,2.681488885140941,1.7562624818243453,-3.041532309067552,-1.5291044812369157,-8.966284467651974,-11.093732478859438,-0.2729893613239507,8.164715608225269,-3.986100856158938,-5.017250278389308,-0.707381569149157,12.363536817151846,-8.922529723567335,-1.2195107615768885,7.765775534119028,-13.008106046187986,-9.02222958764043,-2.6288961833581563,7.0514038407224975,-0.6128321519898405,-18.217208408705208,-14.32352017262546,8.907993819352244,8.765382048150816,-10.994491171445443,-10.809845574860384,-3.0466050592000267,8.059006008361386,-6.74821086049034,1.4871019023552956,-5.03910765639389,207.72813766853284,-0.2051982879638672,0.19388405978679657,-0.0643448680639267,-0.3724483549594879,0.01665741391479969,-0.3473788797855377,0.04270333796739578,0.11642700433731079,109.34223323224734,21683
6,-4.642201780839293,2.8706497746686495,0.09196033559574546,2.9607908536197303,-0.6223872652132154,-1.446855813299223,-5.327987606139418,0.42636059192406284,2.798042280156626,-3.975226687306962,4.4014377675999805,3.1128505005991203,-1.3705943234459181,4.960930040028554,0.489490735992812,-0.004490143450839756,1.0717601479971077,-1.123117528288563,-1.5185269978227496,-1.65163908822958,1.2771098856895848,-2.5535576585634843,-0.3698792998961356,-0.7300721976671876,2.1455631380828257,0.41267377578606346,2.5657780371394465,8.183567275250587,-0.15993446758780916,-1.6043636755473765,-2.3279431953816583,1.1811471150672257,2.8571409521654063,0.10009869724845244,0.18224477499827973,1.4944704659186872,-1.4985008041760188,-1.3821531946076906,-0.24375283310473295,-1.9948551394679817,2.4408307730097256,1.6525333037644425,2.0125491279068894,-3.0768232643544624,1.790595869540755,-1.006677486742656,-0.9887912718817766,1.166294374056226,3.2745112872996636,3.4707667614336097,0.9773161307708005,0.5677450422533974,2.5306142668568437,0.6723987175849753,-3.7219757295286913,-2.0172145012361886,-4.9770196808198115,5.866132330223906,-3.4491611931181696,0.3777269952720603,1.640293278435839,-3.2900560867449844,0.5000363040979395,1.8359550341017479,-202.22226623754887,0.18326805531978607,-0.0028379240538924932,0.299102783203125,-0.06106807291507721,-0.05772661790251732,0.2739197611808777,0.4579777717590332,-0.11296023428440094,-250.1749130856719,47505
7,-3.38458249915736,-13.371743089298388,1.0081887936294294,-19.16628828742351,4.176714645305302,-6.476975286069713,-2.1533838975737836,12.061590189023336,4.8423580797775845,-8.10474942891635,-0.7663454882087402,-0.4873295186183859,-4.669550578732183,-4.117612696826948,0.6164355943604192,-2.028799286747676,-4.7770450065722505,-11.168887408020069,6.685906232223353,6.775018833939104,-20.02865845749703,-4.422237847779349,3.004929649644753,-6.602349105824329,-7.701057767760506,3.9997084227284825,1.0803179335681572,-0.05474750151555485,0.6759097635744542,6.19537917203425,-10.63685903363216,0.408223794522218,-3.383695350117171,5.58223095359178,3.756336728239819,-2.0787843621303694,-2.861606019021104,-5.894822656979466,-10.672855001276234,-1.763969175420406,8.288551580592726,-6.063086271201703,-3.3573741581291983,-0.5073614783547911,14.005899170352338,-8.059699689091925,-3.285048470691202,7.579919376187081,-9.819883823165217,-7.755966680209052,-7.103265969028508,7.927277342004165,3.9860987191354447,-15.396683119125735,-11.28495616066662,6.180333988785254,10.084684395902267,-9.673388868369157,-9.396057223238161,-4.505872526347305,9.238156922945729,-4.447150944234537,1.709284012983034,-4.136921538906922,221.2003132814517,-0.09094510227441788,0.061846524477005005,0.12034258246421814,-0.4019888937473297,0.19485074281692505,-0.3844834268093109,0.017656227573752403,0.25187674164772034,220.7951919710681,49453
8,-1.2585767621197774,3.2365575472273846,-4.919090486192215,2.6112061072658355,3.9176850492736714,-1.5046414641674475,1.7204325453506293,0.6016029690090652,1.4414919643965312,0.046615833889063485,-2.589160329801056,1.9640405617982934,0.33735470174870735,0.6718311257729739,-1.3994347360332733,1.2926874964303103,1.1326508523520473,-6.886884669033231,3.014294859513699,3.251160277815333,-2.231578161810516,5.40886805809024,5.686717625802619,-2.3048368104542227,1.9107395222468933,-1.761283950743734,5.918909472135676,6.034886102334527,0.06298463053983594,-1.6627772836778407,2.060434409324864,0.9932410661757813,0.6547052522635801,-4.976015660452847,9.157677783707753,-2.412334064065372,-1.2139236031399392,7.169750996826796,1.627773287700316,-1.252208823725253,4.352999476952391,-5.433115040166951,-0.7028851213700845,1.7269333265593727,4.003585366275442,-2.7954855355520305,3.104048554997307,-3.3620517039375604,-2.0760187418447034,2.7477669264630897,3.325003802631695,-2.9000009850542647,-1.7036777255099507,2.5280207711675438,-1.1285801396000927,-5.728828951886029,-0.6878185398584212,-3.1935040137486856,-4.652788463559169,-0.9429665424250944,-1.4666830472415322,-2.508276285152894,2.8809460870963437,0.06050740889790163,-233.5392771579668,0.044913195073604584,0.007825106382369995,0.10461096465587616,-0.11887136101722717,-0.04411040619015694,0.09198523312807083,0.28691697120666504,-0.08031312376260757,-251.93980651707997,2036
9,-3.0134119994457915,-14.148613763374048,3.454402786266364,-20.45467503528076,5.129829804930331,-3.7407465816516052,-4.260535451613002,13.437417407729859,5.079880621182248,-10.435651535123865,-1.6172998118375295,-5.420638641481323,-8.876361510752316,-4.184517422090705,0.39908699916059553,-2.6088509113072864,-1.8200177968589886,-8.873008313046077,3.9473484969993553,6.5548031810364416,-18.852673737104258,-5.182226103876255,3.2930099536598196,-6.304902362490755,-11.284313013022865,2.026303229212516,0.21381396874167444,-2.389806308825096,-2.462360539635082,0.6579149424664964,-11.374629627970856,-1.0219859388334491,-7.981227744823491,2.8145546659219063,-0.1073456297013019,-0.00018059828855135351,-0.6519857803610696,-7.776923305144205,-11.815001377426746,-0.06721456055832521,6.030271121663407,-1.3140092280319107,-3.8125219056914235,-2.5374678172873066,12.380953476946823,-10.877999711256908,-3.2500526122014373,9.555347692130537,-11.838186737298985,-9.843545041280263,-0.4432236605843245,5.533100537984394,-3.198793447569628,-18.362491123126194,-12.251610600326865,6.990053751953711,8.198928609757642,-10.731330294541404,-13.896688823874712,-2.1549942865391656,7.926340449624757,-9.818353549991627,2.904246389607183,-4.103206702477913,223.1014376578703,-0.2535575330257416,-0.1551377922296524,0.3217284679412842,-0.4195994436740875,0.06756049394607544,-0.28200119733810425,0.07806745171546936,0.3371104300022125,219.0652348412744,27216
