,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49,solution_50,solution_51,solution_52,solution_53,solution_54,solution_55,solution_56,solution_57,solution_58,solution_59,solution_60,solution_61,solution_62,solution_63,objective,measures_0,measures_1,measures_2,measures_3,measures_4,measures_5,threshold,index
0,0.011380930904830472,2.1316196301971457,0.8628116671038476,0.5474948966828969,-1.2223055360668826,1.3052085143832073,-3.6689667221459876,-2.944567956270026,-2.3065798452157793,-1.469621139108768,-0.1651363795398142,-6.1543774983499855,2.3086125537510456,0.4722157618133251,-4.279664113532984,6.371978541282439,-1.483785212446604,-0.2180584390299657,8.564158820952349,-4.5099737653077625,5.2985698210285594,0.3045445118126121,-5.7589926737310195,1.1715465748276759,-1.2581515214551835,7.890013143735189,-7.993205721586883,-0.8792225132684346,-2.4860442127144533,-5.0135414778541865,-4.017996662591602,-5.137005521097048,1.1826686650298872,-3.351840827942552,0.5257140434694265,-0.7960301604837566,-0.30881811393562597,-3.238322941630222,-1.012576684380588,0.7853329204949928,0.09052023404377185,1.9168000523168351,-2.881106048997127,5.231939008327844,2.790550232783457,6.8282323721903255,0.7529666609171549,-2.490190439304228,-1.5451401581077533,-1.494736066975629,7.539191619094387,-3.3026416113545283,1.0540143482372943,-3.5952237754950507,-3.1059107427754755,-5.1813028506299865,-4.552623629464073,2.0742312409204224,4.869616365530909,6.627227412515113,3.6979371679674373,7.835696681275279,0.11614179782933864,1.940230873922363,23.62019257130173,-0.19688208401203156,0.06374160200357437,-0.14171740412712097,0.18981295824050903,-0.13995526731014252,-0.23368103802204132,20.443196496802514,7980
1,20.263452957226924,7.691181346499132,-4.218197335672201,4.796694290624648,-3.5328570903576986,10.138009483544034,1.260380226236771,7.534697112062492,-9.108893871443332,-17.77538053778033,8.20652171727165,19.644893975469593,8.824740383124897,6.259872839683518,-10.484398830099487,1.256856636133141,-3.249948165002668,-11.007281830467168,-1.189519794387086,-19.156080852446358,6.709035659752661,-5.003324584961497,-12.23696042191994,-6.115184471595322,-0.28422043666512364,-12.570584804192043,1.57924744208513,-4.349379208136131,2.805808211685442,-0.5048686326541894,1.0736911649688565,-1.1871436950379226,6.767074289357426,-23.065588370680118,-0.7521455257411521,-1.6842890404162307,-15.618072849464026,-9.268412821205283,17.04417697116835,5.937337668125771,-4.585636236052207,0.35325319705707303,-8.43471833379984,-6.141237934210912,2.349898466931503,-5.997042529760123,5.018199568328035,-5.983061258933001,5.837586831233269,-3.738191194219072,-0.16013742417511823,-3.260316456017006,-16.11256611945209,-4.272816678022977,0.8881749018272646,-8.324805859467784,12.020742804988918,10.382162316878826,2.1403189262564863,0.18072433640204505,3.7613726967002368,-0.4673691442155049,-12.057222134111845,-5.768651554860761,263.9808216524856,-0.12858189642429352,0.3712870478630066,-0.22514952719211578,-0.006526824552565813,-0.010159607045352459,-0.021741211414337158,249.44671107188918,13484
2,4.817130261012777,-1.7569055709503536,-7.800793039772474,7.599647856797031,-11.962774100942944,-0.6883065736987125,10.374793527756607,-5.66826843623395,-1.092426017917543,-4.198310768261726,-1.229963619468951,-14.167743623380453,4.20263121356662,-8.49522204978767,8.352577737116935,3.508634252490632,5.811231734167769,3.497577384007656,6.08513614710192,6.839438597085244,2.565045923288423,2.290708018895836,2.181898610738876,-2.1725645595163297,-9.941010049935317,-7.1461521906494365,-4.578746208247228,-8.047534729777377,-0.2754916128200863,-2.349964117596538,3.770468400991245,-3.1290356472146836,0.2430134787972475,-2.278754944021066,-6.107039796303654,5.389271262293182,-4.15003797291083,8.956007590455881,-0.970179858118089,4.499168620321536,-1.5316957068358725,3.237857755273695,-3.533800267953037,-8.305042464824172,-10.639500147762538,0.769383361173914,-1.5871332490373509,0.0466137014847727,4.821462193846494,-6.727624996197751,-10.434335100576126,0.5101009263724158,-3.7603352125728904,1.9861136179579706,5.293006300832895,1.2553004144915634,1.1206909182348643,6.1293429170570946,-0.03467510700869167,-2.9621070193563486,0.7774784296397688,-2.3312987760250086,-8.480381617473043,-3.502359840620727,53.57944434206276,-0.04810801520943642,0.1565314531326294,-0.18721728026866913,-0.05938237905502319,0.06775763630867004,0.38636326789855957,30.262243452398238,10182
3,19.24417913705504,9.140693603125145,-4.371511937552858,8.056771335486353,-2.6213649635451923,12.125389713695947,0.024697939641169397,7.8576554572330854,-10.744828805397674,-17.978205548796595,3.8040313130155994,18.098461755191266,10.012853885247317,5.630155726386136,-11.555926222856433,-3.309625483233421,-2.667644105816499,-12.087594931506182,-2.3505512518301788,-14.723820720508353,7.796666851919854,-7.300550708128378,-10.278807890722563,-5.633686525787704,0.034868019151969576,-14.811692646092311,1.2785982634777322,-6.962770273333741,1.0478792367945953,0.7517742222188035,0.0999603415857433,1.8717773678564376,6.191065423375603,-21.35325010831691,0.1427652417227471,-1.5741477360333196,-12.379193013084384,-9.936327871352514,17.47036490127297,6.012515232414169,-3.5266732962980356,0.444342311590438,-7.600163589079403,-7.962252049213475,-1.5421378939639805,-4.867222370318658,2.688469181821516,-3.2714547998355963,5.045028892185824,-5.324958320582862,0.8304353047355413,-2.395904083660773,-12.860312535671792,-4.0375281874011515,5.896813888567226,-9.813469271394025,11.801671663669271,10.19316549111523,3.477364705047014,0.9578649289825474,4.469589642653194,1.5857868317754318,-11.739735965412622,-3.465674691252744,261.01918342378974,-0.17585578560829163,0.2721680998802185,-0.2478424459695816,0.03633086383342743,-0.2449788898229599,0.04678535833954811,251.65864259461472,28873
4,6.20441408801003,-0.5364627315102459,-8.14723215917256,5.481420554242471,-11.219397829778563,0.41378621008016025,10.699014480999605,-5.4133713104585,-0.8426625413527138,-5.727573608543851,-2.8120598812285276,-13.92326177794984,4.55537958665367,-9.720046692025036,8.07403233264948,1.9902721952349571,6.397327943724162,2.3253652462574617,5.071733624716773,7.211897897384389,2.4674706030304105,2.76342991534024,2.6677767052196866,-1.308606296719435,-10.971612340713571,-7.534320027221448,-3.7220433825163406,-8.514599600738833,0.35186970057728906,-3.116576576968357,3.604186824557815,-3.312486081813922,0.8593760483295445,-3.114809105760546,-6.755382238110659,4.638044895424482,-4.667532471900905,8.848875107202753,-1.2454152205865836,4.9175520713904,-0.4332217798664355,2.0166239830395547,-3.789541098512486,-8.665708983786708,-10.090840638286128,0.5748981794183096,0.2890279291487689,0.47844644266792097,4.59429143903149,-3.967176933630619,-9.177445320125978,1.5370347558427455,-2.483716089022331,2.860022808703444,3.2653436905214175,0.240336282522503,0.39030759675991206,6.544779872612647,-0.47813070521434786,-2.473105323900813,0.7390019077610829,-3.0410067355847503,-8.753754859824843,-3.7699269842209873,195.661992537454,0.08401830494403839,-0.052978526800870895,-0.2485920488834381,0.18614593148231506,-0.10757040232419968,0.2146299183368683,193.17801013434055,31960
5,6.405530656543979,2.4403598978909518,-8.406802957060687,5.177848412679801,-8.687507421344494,0.7820176378552701,9.094611428254955,-2.6211983000209664,-3.3752657560648958,-2.7698606560672734,0.6473529917688181,-11.581285658380924,6.332134434919501,-7.360415504188196,9.153163540320604,1.4058366094505712,5.767499215205277,4.870783621727482,4.465694699665959,4.447084593898227,3.6990176918020037,-1.9364431126291515,0.19684951468036452,-0.43407550829028196,-8.576933785699286,-6.458482738266118,-4.5012922221081375,-6.077657782792386,1.741662720034125,2.4404491028927437,4.127068256710006,-2.664222666420706,1.0688925538086624,-2.4380077597955867,-4.264803091519953,5.516914664519849,-3.0633226411805143,8.382206269005987,-1.3905155671581055,3.328338640439255,-2.82671624919943,-0.16143903430964235,0.723951842468381,-8.109168639558987,-6.9124536779503565,2.929054297962729,3.205643795654915,0.1596224414566665,6.630094478780151,-4.052361329278604,-4.3227949858960955,3.130153278888053,0.1247566282610553,1.0308763927681923,1.3322993131627274,-0.29261433256434677,5.771296221597445,2.9765813131717924,4.501091825486159,-1.106127123581203,1.8196388239926962,-2.5319954261538924,-8.298920807913277,-1.918857056681325,28.583660026695597,0.1732315570116043,0.19646018743515015,-0.08001644164323807,-0.04235721006989479,0.10595647990703583,0.024511326104402542,-29.184176259853366,6187
6,-0.5049282241459984,4.230322426543415,-1.5497346222693609,5.677718372265804,-2.9780955890919474,-1.1038907932741266,3.282592273471749,-4.124092881579145,0.07046538843667374,-2.7828324826720294,-1.689904359224076,-9.451146396665052,1.3549361828062696,-1.8216249343666524,2.323981121468017,2.958304186138819,5.076442404881044,1.3118562726439962,2.155103017699022,-1.810678698914201,1.8107803976068562,-0.24390771571836256,-1.986031572843451,-1.5116109468327346,-5.469044258095659,-4.056805807227352,-1.6281589281889712,-6.768128914169406,0.3494572888656119,1.206350832887471,2.672271582690534,0.6761103226118288,-2.6106382080825314,-3.4103424679049112,-6.468794235206143,1.0712141212361441,-1.5568517438242881,4.155227284690788,-1.2091009958003325,2.3769668549312453,2.2247547997706723,2.124530364147574,-2.4327078249013185,-3.4945678564047946,-0.001880291463666195,0.38499893679417724,-0.47220087784240206,-2.653651096355237,9.295356884039425,-1.200716160982089,-2.397367698519676,-0.11963952207658957,-0.6793056069203479,-2.4004308759105113,-2.315907798335725,-0.638478255934229,2.950175805657698,0.6214626338642844,-2.2793109223294765,-3.2604255539718405,2.957760969687238,-5.1857216518172855,-3.3682535264693576,-3.6526781401779447,38.02172196606966,-0.03989895060658455,0.08684856444597244,-0.11442059278488159,-0.17622441053390503,-0.10126422345638275,0.28279009461402893,-162.45652007737047,1434
7,18.89615654430772,9.59991491737099,-5.861977722240052,8.439706880281323,-4.363620502732435,9.757773216877444,-1.903722148387185,8.082852199236179,-9.186327215358808,-16.771894042977408,4.955151448362582,18.519932319548385,9.1235535424136,5.699072712199613,-11.703934813664928,-1.565205529536921,-4.895432068080059,-12.598256230983779,-3.5991717594787604,-17.9651802749879,6.851582711747601,-4.694608677513944,-10.94054346635496,-5.499197693689561,1.9355338447622885,-14.258836141953806,2.507742101389853,-6.057225434026849,0.2271253955797704,1.0250382936218945,0.7190588713101682,-1.1508453124504872,7.53820974218946,-22.7345753507417,-1.2671318952782902,-2.0139021199908083,-13.231648621127318,-9.622494034399386,16.13468497584716,3.564897883078186,-2.3360406841423984,-0.1855882464763463,-8.12788670697867,-6.410321343724338,0.456855209831955,-5.782754335185972,3.6961812461294694,-3.6999874987006782,5.770693933149373,-4.421670434809618,-0.19694519034523256,-3.1070977962660593,-11.885184493259015,-5.069452810259909,2.888712581303361,-9.16766326997435,13.097052563171804,10.078401253201026,2.5253581399285685,0.676553412707351,4.758494552565802,1.6017467487437864,-12.319249573618333,-2.984480639242763,197.96788890044226,-0.0890728309750557,0.0652715191245079,-0.5745959877967834,0.06740926951169968,-0.15277528762817383,-0.12481780350208282,197.73443601767957,37934
8,5.6285895049408134,0.5094936929599919,-7.330075790296238,4.433121323458205,-10.660500070619532,0.01000450181559798,10.61743250379654,-4.495085530751128,-1.1068768621193672,-5.7784995839933435,-2.6282015346929675,-13.393501777256564,4.587518986571294,-6.694532860386339,7.424784759825524,2.274954521253694,6.685148770872878,2.278091129480961,5.9107437285377395,6.893867969743696,2.653922135355048,1.1056649966716026,1.8532903686209026,-0.2028577507968578,-7.664268106912207,-5.996907423518967,-2.6202270358856605,-7.667971234325,0.4226377423768333,-1.7907462773466334,0.1619388648300052,-3.0891408846259045,-0.8243386666049559,-3.9907867344527768,-5.173829813191415,5.811492830924097,-5.093204782537725,8.020315795734067,-0.6092674461867912,5.178491047637375,-2.512775317033689,-0.033046873107410835,-5.9718618542311965,-6.887888939724218,-8.255428268901863,2.1521141500922494,2.3741749792750246,-1.0178865233857692,2.2271811339079908,-5.276720570331206,-7.942121775924928,1.276581454863162,-1.435812817704685,2.3282366117780935,1.8298772585865262,-0.5516121488295701,1.9026864162870756,4.031531113502306,1.6886919742589288,-1.9112911579409149,-0.7312179869715252,-3.415991015544087,-8.390934326808065,-2.605330229693949,188.91486088703806,0.1230560764670372,0.011542271822690964,-0.25718241930007935,-0.10745862871408463,0.07621955126523972,-0.05622170493006706,-0.39049271942312913,25548
9,4.916587844897809,0.9320778944611976,-8.597968557632495,4.660726175611884,-11.282593297850415,0.42412359076201744,10.82900253124454,-5.5370219589743295,-1.6424850404168594,-5.491730085842665,-2.5866197659117693,-14.300258612195485,5.651826508376927,-8.510639166635567,8.680147200568728,2.921158168202378,5.2810101477441656,2.509219724381105,6.85220463494207,8.031254941136872,2.1384747745019985,2.34886047946897,3.139661026569448,-1.1691484427712713,-8.26409168104978,-5.569606356960566,-4.041813973644851,-7.389853639721916,0.6618877133638401,-0.5895944040442797,1.5717567035099103,-3.9768623445224467,0.2806694162557275,-3.5338762991517583,-7.163464395600931,5.8291098646272825,-3.8468739406860526,8.160385056747241,-0.33970289058352876,3.4168624543752655,-1.7731536646540227,1.4963950972389821,-5.19571896053016,-7.814740588604025,-9.709687303916926,2.2431316360245734,2.0963283705784552,-1.2733164850810743,3.496227478893861,-5.067404523961166,-6.710727734731949,0.7148188734169226,-1.077393854732341,1.9989743402494773,1.4764663375155611,1.4931810175931206,3.418481564621689,2.9683036251751753,0.7680053462118426,-1.750683903590269,0.4428645081103761,-1.7208455353793735,-8.682470385188822,-2.9326049825914264,57.594624945413244,-0.12637770175933838,0.19798101484775543,-0.2684454619884491,0.302561491727829,-0.08120348304510117,-0.2945024073123932,29.85751483133974,36417
