,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49,solution_50,solution_51,solution_52,solution_53,solution_54,solution_55,solution_56,solution_57,solution_58,solution_59,solution_60,solution_61,solution_62,solution_63,objective,measures_0,measures_1,measures_2,measures_3,measures_4,measures_5,threshold,index
0,12.889739574522872,1.177556765540167,0.8058437618264078,9.875197194511216,-0.7838240668803311,-6.117794874210471,-3.9913020919717743,-5.101417586078785,-3.3630509686547154,-15.861683808090465,6.483883105236311,-25.735728837564846,-0.5904692373578861,-0.8365111145728897,-2.6628994923380995,5.810319735684006,-7.784309003710223,1.8885961794978603,8.279328262683666,-2.601718750021647,1.2694938639179898,-15.39228356399394,7.297460347421794,-5.800218604102926,-7.100013928010837,-6.0918933193618,6.424146809741035,-3.2231396243833075,-1.7583836074376056,6.889478285616532,8.085540636684309,-16.79243777576563,0.3326785656659675,-7.865486882626029,-4.846206333808821,13.717754464757746,-5.903934287124411,26.55890066666288,11.400275298219126,-9.396510218453376,-2.4661784402618645,4.988205435181207,2.9860836832424025,-11.475087410454448,-12.848395755597323,-16.803107059051776,-9.868031194099066,-4.376976865703122,1.0788440731187494,1.7135931775597864,-1.0834229420748236,-0.3494057553663666,5.697212829735405,-6.8514966885160575,-0.2543662775349781,8.49926754275191,-3.3985271174710268,11.877038212984225,4.7466378022556315,-10.563014160799703,18.10520284558039,20.077124936752227,0.14629723113412985,-0.7280532963223423,195.68906113099348,0.08506254851818085,0.02122212015092373,-0.1770412176847458,-0.17035165429115295,0.08984234184026718,-0.017506303265690804,188.9861150339423,6407
1,4.526153970084751,14.703000485760999,-4.954972818724089,15.824276626391343,-0.10167333913750194,11.566491317154036,-0.9068067216665474,-8.431300333027785,-7.103474241598579,-4.39030747093514,-2.3552194839549343,-6.762048817822754,-5.974375243226138,10.286682879425852,-1.9783562692512386,7.006663022418388,13.198886250311464,-7.641714901102179,3.837675872724741,5.0717751522654595,-6.14652045686642,11.165509086946953,6.0798873815075805,-14.73181354522132,1.8243709337693383,-17.810260644146958,-0.048581590977484934,-15.44081660165369,0.16665198341646892,1.2690735335685397,-0.8194384541052244,0.7736909002168553,5.537511105127852,-13.72646610540471,-5.566224631564342,0.2810276701079315,-21.77546330695921,8.263079258374102,-5.3366092753366186,5.976710897773256,3.155035569950934,-0.7774865957612345,0.36293936935437043,5.3314018039071005,-6.495982644378637,-10.254830510118888,5.04285720406617,-1.8252205719282935,-10.496439707408989,0.9906515228103789,1.4986496225529886,-4.939004924725322,-5.934457914967539,4.877853243030103,6.138063750215771,-6.675510603395585,10.317751370579433,-7.9089427590952175,0.4915370802760741,2.2286875736981986,7.943136638310094,6.448380015317721,-2.85450967571417,-5.346605780669213,21.57401253791982,0.039016611874103546,-0.05552942678332329,0.012398846447467804,0.06161058694124222,0.19850993156433105,-0.06206655874848366,-3.549677450032809,19637
2,1.7394422688333555,11.175671325723,-4.173896373013345,18.22297491928867,-2.1478270394253576,6.5589193175434835,1.6686747621486087,-3.9266687037588746,-5.954229112584608,-9.618323148551616,-3.220922023963565,-12.005331504495706,4.926971423795795,8.407966190261092,2.0477233815593476,7.398248983452755,14.565922523292206,-6.110592210428408,-0.7849925074066618,8.867877148360364,-2.455161251385676,6.9946975926203905,1.9521893396600651,-23.01134826133972,-6.355152791741427,-19.273865881608774,-3.192217372071813,-11.757710362226103,4.557403243039394,-5.100363933717807,-5.588699721461239,7.577253722671609,8.680236473899667,-16.00605854379215,0.6529030101145491,6.214590398122071,-23.01912220579016,9.078611281275107,-5.307536785362044,9.008989033135052,-1.7962931199442054,1.3254763563498675,2.872600585618815,6.727410970459313,-6.295557153239683,-8.370708177178829,7.009081619766066,1.0408742114100402,-13.367542316150596,2.1747090311957864,2.3217052556637143,-3.7957144092459645,-11.856543001569946,5.255621279934949,5.395918962985676,-7.552232210886452,12.78797125889558,-9.889447717619428,-5.0950751633944895,-0.28502657613687754,8.129490858901978,8.282054161567922,-11.039230048912342,-1.0158261778463822,281.8543079371651,0.2256757766008377,-0.24585698544979095,-0.057940855622291565,-0.12228038161993027,0.028962183743715286,-0.026444274932146072,264.5863798773769,48767
3,-6.954999181390544,10.333627851622031,3.4824301935848587,7.814816278458231,2.275668759276082,5.471036673674198,-2.6022436274461764,4.028826579316304,-4.669899610423068,-0.09191367319172494,0.3315141278933239,-5.610573952896289,2.9127552211738963,-1.416555923173667,2.6064057768287894,6.870638296124805,2.3988483771999904,0.4036290445503275,3.011243842126875,6.012023502732263,1.5037302224512432,5.883117942883899,-2.4572303443300987,4.327151209354452,-7.927816736583779,0.12825612668004105,2.7038991726718047,-5.090786446243703,4.978711442947594,-1.0129166020284626,-1.429939693678991,4.657282376270024,5.705797380248737,-7.043251930603576,-3.796831547045844,2.360231413387355,-4.890581440716001,5.569089562222027,-1.0469289314102026,4.310621576761421,-1.8695047751449234,0.7392733824376401,2.3576663191537173,-3.2816521132154257,1.5957333568751495,-5.455085226679995,3.4477199381975425,5.436137416633722,-5.676567278896116,1.4017679480375893,-2.7834218098906134,0.5247908930600894,0.6723702599481006,5.830386647357463,-1.8287843541126922,-1.6606998614622832,4.317944415155437,-1.5068110939227874,-3.6440576923366943,-2.1218771494533533,-0.8301196045916487,1.5758764083690513,-6.233822941811669,-3.8985740131947866,264.503008138008,0.26069575548171997,-0.1715087741613388,0.049378786236047745,-0.14917077124118805,0.05248704552650452,-0.08334842324256897,245.32293967533673,41993
4,-0.29998732933270944,9.913832357786363,-2.7542320355925383,16.030177273625267,-3.8834816835713775,5.8269076172377545,0.7220648631870703,-4.107532968150553,-5.510506608140335,-7.331885833688741,-2.401834075786925,-11.301306418198212,7.8187817988519255,11.301357453884986,0.5750105368406054,5.00026592073301,18.624618053309728,-4.502993287952394,1.594113209345076,7.33620263533211,0.23836647904550823,7.055040941556007,0.9088410848279639,-23.936314629475635,-9.286939735812263,-23.493876336754266,-5.516742456008921,-14.214654768344161,2.9095171261986517,-2.742352362496728,-4.3146515094011235,7.799534195385179,11.235870345275313,-12.839416784688883,-0.1764213528698867,3.587913656120925,-27.596537191523087,10.329945759100843,-2.4633389053451356,12.354686499276813,-1.7155384345324591,-0.8195780233748776,4.263977126339445,7.503133739880372,-2.7515917470525424,-5.970990676890299,9.350141566673305,0.319196381872756,-10.656902733941171,5.195722970160224,5.5159067070538175,-5.643716856926177,-10.318618235482846,6.5336840070195965,2.5987276280463387,-4.850295725832608,11.664776137672634,-10.73263623467394,-3.215505614415733,-3.2840577274058895,10.212869322665066,9.427475390505183,-13.732332648819428,0.5822009621956136,198.8550188845061,0.26849105954170227,-0.2128458023071289,-0.22711730003356934,-0.2842886745929718,0.09292533993721008,-0.012620493769645691,196.94626094121236,33587
5,-2.00118589253639,-1.662761243640634,-3.669431859040672,-3.388864465626109,0.683946836205414,-3.0220444736848373,3.293944386569179,0.8534637245556643,2.4757547331471783,3.05680765987529,-1.4558091577644554,1.4066496430168949,-2.313651284771622,-2.092071618836124,-1.754680507214299,3.006429590949493,4.046553198730522,4.779770010874224,-2.035202506199685,2.02079807399719,-7.99488908514631,1.3505758044662388,2.7071788924117492,-0.26777414399326277,2.31758568791014,3.35957320797738,-4.856918064965468,-1.7700936169957164,-2.055112886103214,1.3301456168183197,1.6848966840336512,1.6253716260240645,0.660476654828402,0.7422838222760176,2.61908851106869,-0.5982480017299401,-0.5014170058704099,-2.62100021343176,3.0354290928155816,-2.423804753079853,-1.6696285581824901,5.125576964209614,0.09086753900888,-3.2522809869348723,-0.09292417114412732,-0.7619544392007132,-4.686484155692583,3.215444784268856,1.5161010392990348,-2.297156386001202,-0.9437211869647912,-2.277842896491875,0.9985185584755515,3.264540184541824,0.3241460898356613,-1.250006790557758,-0.1412858567454684,1.6899428084503056,-3.4916314166289544,-2.6102387824240942,-0.06569969564589043,-1.7224710161509353,2.4133000770819057,0.6858196286855072,-197.98751151578836,0.18939591944217682,-0.055145684629678726,-0.23868142068386078,0.22145120799541473,0.027636224403977394,0.033050909638404846,-216.80691445089073,14511
6,-8.331591797664782,12.122099369649819,4.497281311064853,7.859381723495072,1.6445660006882372,5.074722466108864,-2.3508538795031293,5.796207550525124,-3.42542080761707,-1.366583298127164,0.1521769315077942,-5.681129720694951,3.9265493955020685,-1.114378206390774,4.317745133144789,6.812175572948146,3.28340338663899,0.6171578915960321,3.6129262992062183,5.334305832202564,0.8552593435319558,5.697088388837336,-2.2012477853925256,6.596960446049818,-8.711825125685172,-1.076066845137861,3.07062994192104,-5.329202839897869,5.220959350809967,-0.2829042957798029,-3.3165983616183867,6.0713053788574065,6.069428023781759,-8.04051247494197,-3.559605054376833,1.7324421072712468,-3.00074321898597,3.65882143885665,-1.912752668774531,3.256771328172033,-0.8217996180616838,-1.9921390980278102,2.054473663992098,-2.478839906159341,1.977925447890065,-6.3002636481077685,1.8690595668226517,6.0940208445485675,-8.891028334767231,1.1734504379927175,-2.8883333855305944,1.7113637898083467,-0.4089122542296395,4.084114137001551,-1.9131311923187029,-2.183549717988246,1.5999670941213018,-3.134442285812679,-4.56699927276589,0.6985824861403579,-2.6526510558055976,1.5092432855847773,-7.220530965251906,-0.690466408862715,196.88307252718715,0.08985941857099533,-0.27196255326271057,-0.07859721034765244,-0.22519361972808838,0.018745260313153267,-0.06807038933038712,188.6451031036935,47670
7,-7.242892934966733,12.146639657021222,4.865022654400381,7.8095705630042245,1.711865867017105,4.1538899685311454,-2.75533731467788,6.854650902062018,-3.237126948719377,-0.9581581053149799,0.8671013336207981,-6.360587262486995,3.5545180317911305,-2.4007616475811973,4.666051563221227,6.709844680089845,2.9184929908612998,-1.1175579381635456,4.005359068367772,3.990536222200264,1.0308876665145803,5.26051137902513,-1.6562613733405587,6.0853336794519315,-8.749422467525067,-0.4255471732327581,4.210432210314737,-6.802069491382813,6.169318627597068,0.13020821371453756,-3.9989536767590286,5.820485839927514,5.146394788161346,-8.865957625550708,-3.7573780853719567,1.961916857147938,-3.1017623642728647,3.204482426318148,-0.9425074701090731,4.411735057770193,-2.661089751074549,-1.9914123395705343,1.2587589320564183,-3.4656795555349826,2.353714962458122,-4.839762394108823,0.7021339497001925,6.188704303421893,-8.94284924295252,0.08563756288218788,-3.022723138040869,1.4164582647564974,-0.2931274345816026,2.6951063171107976,-1.0368082776229441,-3.0026877049066116,1.305701974862706,-4.0532474007797,-4.136907380076625,0.5167420980171168,-2.3498878365032003,-0.745761485100096,-7.925852817607284,-1.1512118665540279,251.230175832389,0.21928198635578156,0.014401485212147236,-0.013342009857296944,-0.03711174800992012,0.12090848386287689,0.07270365208387375,246.2130826524559,26608
8,0.5586718670573467,11.860592444810196,-2.410033945600854,22.179780382801688,-2.6321843954403827,4.058085640646675,3.1322498323621204,-0.8318547200441841,-3.3342268150483894,-10.792099330396603,-3.9318628357436873,-10.017662459187363,3.712729466017815,9.850267499086579,0.17350749798938347,4.37124414047166,17.058830169723073,-5.921204351085396,-0.8141215275640306,8.140932456869502,0.28469905212483315,6.493205597984644,3.0381087610506183,-24.59566923122124,-7.446856496984004,-20.306169108089037,-4.4383513892255015,-12.788020713185453,4.547961296800353,-4.385395569681374,-2.1458539560827816,7.370872616144247,9.559272604082205,-16.58178163670054,-2.3760148896777404,7.433017866176152,-26.20472767835375,11.451520239705257,-4.376789074195758,7.93584055232128,-2.9753032921451936,1.0523391510866567,2.410044160929665,6.303487029563664,-6.671665445781265,-7.792090706567196,8.720552957163472,3.886210119850296,-11.609225301695876,7.485367121822335,5.4680856450799995,-4.413341708976382,-11.59579988459168,6.291121491945077,5.056535306963013,-9.400035049833201,11.158053783965107,-10.882130041287626,-4.605898573596852,-2.710055393887166,8.615997331867153,5.602403783801639,-15.091268341797475,0.21027639239966944,250.75911414896268,0.2902013957500458,-0.0006319190724752843,-0.08967601507902145,0.007417598739266396,0.08428238332271576,-0.053231094032526016,213.71796360386315,21501
9,-3.708147157235529,-6.599788768589596,2.664490929372579,14.98223460587789,-3.3443575318190772,1.388058209802504,-5.238815433620622,-20.74025695813899,7.658909820656571,-6.548252946500352,-8.83534330922041,-0.5871647584779514,2.267649871715804,8.746354407312602,-5.836135063027731,2.701288199767498,-14.23365378355089,-22.917579372943965,-6.239075331947395,-4.146312613864608,-7.132262193210322,-0.46842580481262597,13.949153342361788,12.627857017212442,17.56294631060761,5.362889640348425,-3.4497621924738793,-2.2842776741169692,-8.585521916537735,-5.2251285483500665,0.6832155285223094,-2.5420121201408485,-1.6074563125467645,1.2323164064358612,9.83444963406615,-1.4104895549588545,-10.625137505023643,-13.302321545804517,-0.1796500864552204,-7.820859471641759,-8.799693046754804,2.5194135746920785,5.52333734717103,-6.512502825962314,-2.6063152178979596,-11.01123920407455,-12.383435174284662,-0.8734862642008719,5.5456404991318875,-6.447587493325012,-9.353711843429561,5.3265260709402575,12.681416290974779,1.3713770105200669,3.9943558413728755,5.656466380745201,-6.773866183538433,11.558401844947818,9.015934770198657,3.8238399042316673,12.472037097038013,-7.0398405138959985,1.4152557418276281,-1.2142546518700885,-20.447903002037094,0.012096809223294258,0.13115233182907104,-0.001661857939325273,0.5630987882614136,0.2502896785736084,0.161749467253685,-42.801311988866836,9131
